蠡|li3|10
蠡|li2|9
血|xie3|34
血|xue4|435
血|xue3|5
行|hang2|336
行|hang4|2
行|xing2|1160
行|xing4|2
衒|zui4|3
衒|xuan4|4
衣|yi1|431
衣|yi4|28
被|bei4|126
被|pi1|12
裳|shang1|15
裳|chang2|18
褚|zhu3|4
褚|chu3|10
要|yao4|275
要|yao1|38
见|xian4|25
见|jian4|567
观|guan4|8
观|guan1|309
觉|jiao4|18
觉|jue2|92
角|jue2|60
角|jiao3|446
解|jie4|16
解|xie4|14
解|jie3|455
訾|zi3|4
訾|zi1|3
论|lun4|438
论|lun2|5
识|zhi4|14
识|shi2|263
说|shui4|10
说|shuo1|489
调|diao4|246
调|tiao2|365
谩|man4|10
谩|man2|3
豁|huo1|16
豁|huo4|38
豁|huo2|1
贾|gu3|22
贾|jia4|1
贾|jia3|43
跂|qi2|5
跂|qi4|4
踉|liang2|3
踉|liang4|10
踏|ta1|10
踏|ta4|82
蹊|qi1|9
蹊|xi1|14
蹬|deng4|6
蹬|deng1|12
车|ju1|6
车|che1|801
轧|ya4|24
轧|zha2|26
转|zhuai3|2
转|zhuan4|147
转|zhuan3|404
轴|zhou2|121
轴|zhou4|14
载|zai3|120
载|zai4|100
辟|bi4|16
辟|pi4|29
还|hai2|78
还|huan2|208
迤|yi3|4
迤|yi2|4
退|tui1|1
退|tui4|263
通|tong1|740
通|tong4|12
逮|dai3|8
逮|dai4|11
遂|sui4|32
遂|sui2|24
遛|liu2|5
遛|liu4|8
邪|ye2|4
邪|xie2|114
邪|ya2|2
都|du1|259
都|dou1|107
酊|ding1|3
酊|ding3|8
重|zhong4|464
重|chong2|464
量|liang2|106
量|liang4|482
钉|ding4|14
钉|ding1|66
钥|yue4|10
钥|yao4|20
钻|zuan4|136
钻|zuan1|48
铛|cheng1|12
铛|dang1|8
铺|pu4|59
铺|pu1|79
镏|liu4|3
镏|liu2|4
镐|gao3|6
镐|hao4|14
长|zhang3|229
长|chang2|1385
间|gan1|2
间|jian4|120
间|jian1|373
闷|men4|55
闷|men1|12
阙|que1|17
阙|que4|40
阿|a1|687
阿|e1|78
陂|po1|4
陂|pi2|4
陂|bei1|7
降|jiang4|116
降|xiang2|54
隆|long2|119
隆|long1|20
隽|jun4|8
隽|juan4|12
难|nan2|390
难|nan4|189
雀|qiao1|2
雀|qiao3|6
雀|que4|120
雅|ya3|235
雅|ya1|2
雨|yu4|4
雨|yu3|478
露|lou4|43
露|lu4|242
靓|liang4|13
靓|jing4|3
靡|mi3|65
靡|mi2|30
颈|jing3|68
颈|geng3|6
颉|jie2|3
颉|xie2|6
颤|chan4|36
颤|zhan4|6
食|shi2|520
食|si4|8
饮|yin3|142
饮|yin4|8
骑|qi2|97
骑|ji4|5
骨|gu1|10
骨|gu3|466
鲜|xian3|60
鲜|xian1|95
鹄|hu2|66
鹄|gu3|5
鹘|gu3|3
鹘|hu2|8
鹘|gu2|1
麇|jun1|4
麇|qun2|4
麻|ma1|14
麻|ma2|278
麽|me1|4
麽|mo2|3
打|da2|10
打|da3|707
